订单,系统状态,物料,订单数量,已交货数量,销售订单,销售订单项目,基本开始日期,基本完成日期,物料描述,销售助理,备注,安排分切日期,实际完成日期,车间状态,逾期天数,未收货数量,是否关单,车间备注,异常原因,辅助列,涂布大卷,车间大卷库存,MES大卷库存,订单类型,大卷料号,白包小卷料号,白包小卷库存（M）,异常分切,线边库库存,交付天数,是否正常交付,未正常交付原因,未正常交付责任人,未正常交付责任部门,关单日期,月份,订单类别,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100007700,TECO CNF  DLV  PRC  BCRQ GMPS MANC SETC*,2360792,810,810,,0,2026/2/27,2026/2/28,优尼克U85U-NC175,,,暂无,2026/2/28,已完成,,0,关单,,,210000770022101,NTE90-9-175(大),62636,22061,品牌白包备货,2210415,2300229,3195,,95752,1,是,,,,2026/3/1,2,ZP14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100007701,TECO CNF  DLV  PRC  BCRQ GMPS MANC SETC,2360539,810,810,,0,2026/3/1,2026/3/31,SP70（白银）,,,暂无,2026/2/28,已完成,,0,关单,,,210000770122101,NW90-9-130U9(大),19330,19869,品牌白包备货,2210240,2310323,6525,,20134,-1,是,,,,2026/3/1,3,ZP14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100007702,TECO CNF  DLV  PRC  BCRQ GMPS MANC SETC,2360253,810,810,,0,2026/3/1,2026/3/31,TPU-HPM8-W(15）,,,暂无,2026/2/28,已完成,,0,关单,,,210000770222101,MIT93-7-150-W(大),7127,6871,品牌白包备货,2200023,2300027,645,,7858,-1,是,,,,2026/3/1,3,ZP14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100007704,TECO CNF  DLV  PRC  BCRQ GMPS MANC SETC*,2360880,1500,1500,,0,2026/3/1,2026/3/31,MQS黑色纸盒--MQS87-7-150,,,暂无,2026/2/28,已完成,,0,关单,,,210000770422101,MQS87-7-150(大),276,276,品牌白包备货,2200008,2300010,8820,,2818,-1,是,,,,2026/3/1,3,ZP14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100007705,TECO CNF  DLV  PRC  BCRQ GMPS MANC SETC*,2360881,750,750,,0,2026/3/1,2026/3/31,MQS黑色纸盒--MQS87-7-180,,,暂无,2026/3/1,已完成,,0,关单,,,210000770522101,MQS87-7-180(大),26412,25821,品牌白包备货,2200123,2300184,4290,,25821,0,是,,,,2026/3/2,3,ZP14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100007706,TECO CNF  DLV  PRC  BCRQ GMPS MANC SETC*,2360882,3690,3690,,0,2026/3/1,2026/3/31,NVIP红白色纸盒--NV75,,,暂无,2026/3/2,已完成,,0,关单,,,210000770622101,NW90-9-150U9(大),43937,41746,品牌白包备货,2210166,2310256,195,,48953,1,是,,,,2026/3/3,3,ZP14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100007707,TECO CNF  DLV  PRC  BCRQ GMPS MANC SETC*,2360883,810,810,,0,2026/3/1,2026/3/31,NVIP红白色纸盒--NV85,,,暂无,2026/3/1,已完成,,0,关单,,,210000770722101,NW90-9-175U9(大),1436,1436,品牌白包备货,2210243,2310465,4020,,18051,0,是,,,,2026/3/2,3,ZP14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100007708,TECO CNF  DLV  PRC  BCRQ GMPS MANC SETC,9100233,9800,9800,10022755,10,2026/3/1,2026/3/2,NC90-9-150-G,,,暂无,2026/3/1,已完成,,0,关单,3/4发货,,210000770822101,NTE90-9-150(大),143100,125624,销售订单,2210386,2300227,13680,,144918,0,是,,,,2026/3/2,3,ZP14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100007709,TECO CNF  DLV  PRC  BCRQ GMPS MANC SETC,9100227,1320,1320,10022749,10,2026/2/27,2026/2/27,NC90-9-150,,,暂无,2026/3/1,已完成,,0,关单,,,210000770922101,NTE90-9-150(大),143100,125624,销售订单,2210386,2300227,13680,,144918,2,是,,,,2026/3/2,2,ZP14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100007710,TECO CNF  DLV  PRC  BCRQ GMPS MANC SETC,9110396,810,810,10022749,30,2026/2/27,2026/2/27,NW90-7-150U9,,,暂无,2026/3/1,已完成,,0,关单,,,210000771022101,NW90-7-150U9(大),22510,22515,销售订单,2210241,2310396,225,,25354,2,是,,,,2026/3/2,2,ZP14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100007730,TECO CNF  DLV  PRC  BCRQ GMPS MANC SETC,9100227,1500,1500,10022765,10,2026/3/1,2026/3/2,NC90-9-150,,,暂无,2026/3/1,已完成,,0,关单,,,210000773022101,NTE90-9-150(大),143100,125624,销售订单,2210386,2300227,13680,,144918,0,是,,,,2026/3/2,3,ZP14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100007731,TECO CNF  DLV  PRC  BCRQ GMPS MANC SETC,9100008,3000,3000,10022791,10,2026/3/2,2026/3/3,LAND90-7-130,,,暂无,2026/3/2,已完成,,0,关单,,,210000773122101,LAND90-7-130-KX(大),11006,10439,销售订单,2210426,2300008,2535,,11006,0,是,,,,2026/3/3,3,ZP14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100007732,TECO CNF  DLV  PRC  BCRQ GMPS MANC SETC,9100031,3240,3240,10022807,10,2026/3/1,2026/3/2,超亮黑SLH-32,,,暂无,2026/3/2,已完成,,0,关单,,,210000773222101,超亮黑SLH-32(大),5477,6533,销售订单,2200024,2300031,1800,,7004,1,是,,,,2026/3/3,3,ZP14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100007735,TECO CNF  DLV  PRC  BCRQ GMPS MANC SETC,9100010,450,450,10022798,30,2026/3/2,2026/3/3,MQS87-7-150,,,暂无,2026/3/2,已完成,,0,关单,0,,210000773522101,MQS87-7-150(大),276,276,销售订单,2200008,2300010,8820,,2818,0,是,,,,2026/3/3,3,ZP14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100007736,TECO CNF  DLV  PRC  BCRQ GMPS MANC SETC,9100184,450,450,10022798,40,2026/3/2,2026/3/3,MQS87-7-180,,差5卷，没膜，转内返，要喷码，先挂着,2026/3/13,2026/3/13,已完成,,0,关单,差5卷，没膜,缺膜,210000773622101,MQS87-7-180(大),26412,25821,销售订单,2200123,2300184,4290,,25821,11,否,缺膜,俞桢桢,计划,2026/3/14,3,ZP14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100007737,TECO CNF  DLV  PRC  BCRQ GMPS MANC SETC,9110396,1050,1050,10022798,10,2026/3/15,2026/3/15,NW90-7-150U9,,,暂无,2026/3/2,已完成,,0,关单,0,,210000773722101,NW90-7-150U9(大),22510,22515,销售订单,2210241,2310396,225,,25354,-13,是,,,,2026/3/3,3,ZP14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100007738,TECO CNF  DLV  PRC  BCRQ GMPS MANC SETC,9110396,750,750,10022798,20,2026/3/15,2026/3/15,NW90-7-150U9,,,暂无,2026/3/2,已完成,,0,关单,0,,210000773822101,NW90-7-150U9(大),22510,22515,销售订单,2210241,2310396,225,,25354,-13,是,,,,2026/3/3,3,ZP14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100007739,TECO CNF  DLV  PRC  BCRQ GMPS MANC SETC,9100002,1800,1800,10022789,10,2026/3/1,2026/3/3,MIT93-7-150,,,暂无,2026/3/2,已完成,,0,关单,0,,210000773922101,MIT93-7-150(大),18539,19141,销售订单,2200002,2300002,2595,,19336,1,是,,,,2026/3/3,3,ZP14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100007742,TECO CNF  DLV  PRC  BCRQ GMPS MANC SETC,2360850,1620,1620,,0,2026/3/1,2026/3/31,BK90-7-143(oem),,,暂无,2026/3/2,已完成,,0,关单,,,210000774222101,BK90-7-143(大),,,品牌白包备货,2200192,2300262,75,,0,1,是,,,,2026/3/3,3,ZP14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100007743,TECO CNF  DLV  PRC  BCRQ GMPS MANC SETC,2360628,810,810,,0,2026/3/1,2026/3/31,RH臻选65,,,暂无,2026/3/2,已完成,,0,关单,,,210000774322101,NW90-9-130U9(大),19330,19869,品牌白包备货,2210240,2310323,6525,,20134,1,是,,,,2026/3/3,3,ZP14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100007744,TECO CNF  DLV  PRC  BCRQ GMPS MANC SETC,2360629,810,810,,0,2026/3/1,2026/3/31,RH臻选75,,,暂无,2026/3/2,已完成,,0,关单,,,210000774422101,NTE90-9-150(大),143100,125624,品牌白包备货,2210386,2300227,13680,,144918,1,是,,,,2026/3/3,3,ZP14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100007745,TECO CNF  DLV  PRC  BCRQ GMPS MANC SETC,2360539,810,810,,0,2026/3/1,2026/3/31,SP70（白银）,,,暂无,2026/3/2,已完成,,0,关单,,,210000774522101,NW90-9-130U9(大),19330,19869,品牌白包备货,2210240,2310323,6525,,20134,1,是,,,,2026/3/3,3,ZP14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100007746,TECO CNF  DLV  PRC  BCRQ GMPS MANC SETC,2360628,810,810,,0,2026/3/1,2026/3/31,RH臻选65,,没纸箱，预计3/16下午到,2026/3/17,2026/3/17,已完成,,0,关单,没纸箱,缺辅材,210000774622101,NW90-9-130U9(大),19330,19869,品牌白包备货,2210240,2310323,6525,,20134,16,否,备货,无,无,2026/3/18,3,ZP14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100007747,TECO CNF  DLV  PRC  BCRQ GMPS MANC SETC,2360629,810,810,,0,2026/3/1,2026/3/31,RH臻选75,,没纸箱，预计3/16下午到,2026/3/18,2026/3/18,已完成,,0,关单,没纸箱,缺辅材,210000774722101,NTE90-9-150(大),143100,125624,品牌白包备货,2210386,2300227,13680,,144918,17,否,备货,无,无,2026/3/19,3,ZP14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100007748,TECO CNF  DLV  PRC  BCRQ GMPS MANC SETC,2360467,810,810,,0,2026/3/1,2026/3/31,2025MX2新黑-MQS157-M,,预计3/3到，3/4分切,2026/3/4,2026/3/4,已完成,,0,关单,没膜,缺膜,210000774822101,MQS87-8-157-M(大),2303,2303,品牌白包备货,2200254,2300207,2355,,21006,3,是,,,,2026/3/5,3,ZP14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100007749,TECO CNF  DLV  PRC  BCRQ GMPS MANC SETC,2360816,138,138,,0,2026/3/1,2026/3/31,XCGOB60-15,,没膜,2026/3/10,2026/3/10,已完成,,0,关单,没膜,缺膜,210000774922101,BK90-9-151-CT6(大),,,品牌白包备货,2210205,2310295,,,5080,9,否,备货,无,无,2026/3/11,3,ZP14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100007750,TECO CNF  DLV  PRC  BCRQ GMPS MANC SETC,2360830,115,115,,0,2026/3/1,2026/3/31,XCSMB60-15,,没膜,2026/3/10,2026/3/10,已完成,,0,关单,没膜,缺膜,210000775022101,哑面BK90-9-151-Y6(大),,,品牌白包备货,2210174,2310266,5145,,0,9,否,备货,无,无,2026/3/11,3,ZP14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100007751,TECO PCNF PRC  BCRQ GMPS MANC PDLV SETC*,2360648,336,218.4,,0,2026/3/1,2026/3/31,XCSMB60-55,,差7卷，没膜,2026/3/10,2026/3/10,关闭,,0,关单,差7卷，没膜,缺膜,210000775122101,哑面BK90-9-151-Y6(大),,,品牌白包备货,2210174,2310266,5145,,0,9,否,备货,无,无,2026/3/11,3,ZP14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100007752,TECO CNF  DLV  PRC  BCRQ GMPS MANC SETC,9100227,750,750,10022815,10,2026/3/1,2026/3/3,NC90-9-150,,用厚的膜分切,暂无,2026/3/2,已完成,,0,关单,,,210000775222101,NTE90-9-150(大),143100,125624,销售订单,2210386,2300227,13680,,144918,1,是,,,,2026/3/3,3,ZP14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100007768,TECO CNF  DLV  PRC  BCRQ GMPS MANC SETC*,2360674,3000,3000,,0,2026/3/1,2026/3/31,AITO 悦享系列 JKS-BA-02733,,,2026/3/4,2026/3/4,已完成,,0,关单,,,210000776822101,NW90-7-157U9(大),,,品牌白包备货,2210245,2310347,285,,9965,3,是,,,,2026/3/5,3,ZP14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100007769,TECO CNF  DLV  PRC  BCRQ GMPS MANC SETC,9100227,3000,3000,10022850,10,2026/3/1,2026/3/3,NC90-9-150,,,暂无,2026/3/2,已完成,,0,关单,,,210000776922101,NTE90-9-150(大),143100,125624,销售订单,2210386,2300227,13680,,144918,1,是,,,,2026/3/3,3,ZP14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100007770,TECO CNF  DLV  PRC  BCRQ GMPS MANC SETC,9100229,1500,1500,10022850,20,2026/3/1,2026/3/3,NC90-9-175,,,暂无,2026/3/2,已完成,,0,关单,,,210000777022101,NTE90-9-175(大),62636,22061,销售订单,2210415,2300229,3195,,95752,1,是,,,,2026/3/3,3,ZP14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100007771,TECO CNF  DLV  PRC  BCRQ GMPS MANC SETC,9100227,1860,1860,10022851,10,2026/3/1,2026/3/3,NC90-9-150,,,暂无,2026/3/2,已完成,,0,关单,,,210000777122101,NTE90-9-150(大),143100,125624,销售订单,2210386,2300227,13680,,144918,1,是,,,,2026/3/3,3,ZP14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100007773,TECO CNF  DLV  PRC  BCRQ GMPS MANC SETC,9100227,810,810,10022847,10,2026/3/1,2026/3/3,NC90-9-150,,,暂无,2026/3/2,已完成,,0,关单,,,210000777322101,NTE90-9-150(大),143100,125624,销售订单,2210386,2300227,13680,,144918,1,是,,,,2026/3/3,3,ZP14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100007774,TECO CNF  DLV  PRC  BCRQ GMPS MANC SETC,9100229,810,810,10022847,20,2026/3/1,2026/3/3,NC90-9-175,,,暂无,2026/3/2,已完成,,0,关单,,,210000777422101,NTE90-9-175(大),62636,22061,销售订单,2210415,2300229,3195,,95752,1,是,,,,2026/3/3,3,ZP14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100007781,TECO CNF  DLV  PRC  BCRQ GMPS MANC SETC,2360033,810,810,,0,2026/3/2,2026/3/5,NKD-PCU-U75,,,暂无,2026/3/2,已完成,,0,关单,,,210000778122101,AU03-7-157(大),7412,7412,品牌白包备货,2200543,2300680,1410,,7412,0,是,,,,2026/3/3,3,ZP14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100007782,TECO CNF  DLV  PRC  BCRQ GMPS MANC SETC,2360170,810,810,,0,2026/3/2,2026/3/5,JA100（牛皮纸）,,,暂无,2026/3/2,已完成,,0,关单,,,210000778222101,NW90-9-130U9(大),19330,19869,品牌白包备货,2210240,2310323,6525,,20134,0,是,,,,2026/3/3,3,ZP14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100007785,TECO CNF  DLV  PRC  BCRQ GMPS MANC SETC,9100227,510,510,10022877,30,2026/3/2,2026/3/5,NC90-9-150,,,2026/3/4,2026/3/4,已完成,,0,关单,,,210000778522101,NTE90-9-150(大),143100,125624,销售订单,2210386,2300227,13680,,144918,2,是,,,,2026/3/5,3,ZP14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100007802,TECO CNF  DLV  PRC  BCRQ GMPS MANC SETC,9100008,1830,1830,10022650,10,2026/3/2,2026/3/5,LAND90-7-130,,,2026/3/4,2026/3/4,已完成,,0,关单,,,210000780222101,LAND90-7-130-KX(大),11006,10439,销售订单,2210426,2300008,2535,,11006,2,是,,,,2026/3/5,3,ZP14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100007803,TECO CNF  DLV  PRC  BCRQ GMPS MANC SETC,9100229,645,645,10022631,40,2026/3/2,2026/3/5,NC90-9-175,,没纸箱，预计3/3到,2026/3/5,2026/3/5,已完成,,0,关单,没纸箱,缺辅材,210000780322101,NTE90-9-175(大),62636,22061,销售订单,2210415,2300229,3195,,95752,3,是,,,,2026/3/6,3,ZP14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100007804,TECO CNF  DLV  PRC  BCRQ GMPS MANC SETC,9100227,750,750,10022906,10,2026/3/2,2026/3/5,NC90-9-150,,,暂无,2026/3/2,已完成,,0,关单,,,210000780422101,NTE90-9-150(大),143100,125624,销售订单,2210386,2300227,13680,,144918,0,是,,,,2026/3/3,3,ZP14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100007805,TECO CNF  DLV  PRC  BCRQ GMPS MANC SETC,9100207,15,15,10022919,10,2026/3/2,2026/3/5,MQS87-8-157-M,,,暂无,2026/3/4,已完成,,0,关单,没膜,缺膜,210000780522101,MQS87-8-157-M(大),2303,2303,销售订单,2200254,2300207,2355,,21006,2,是,,,,2026/3/5,3,ZP14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100007806,TECO CNF  DLV  PRC  BCRQ GMPS MANC SETC*,2360433,750,750,,0,2026/3/2,2026/3/5,QM-65（牛皮纸）,,,暂无,2026/3/2,已完成,,0,关单,,,210000780622101,NW90-9-130U9(大),19330,19869,品牌白包备货,2210240,2310323,6525,,20134,0,是,,,,2026/3/3,3,ZP14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100007807,TECO CNF  DLV  PRC  BCRQ GMPS MANC NTUP*,9100009,4470,4470,10022925,10,2026/3/12,2026/3/13,MQS87-7-130,,没有绿色管芯，预计3/11到,暂无,2026/3/12,已完成,,0,关单,没有绿色管芯,缺辅材,210000780722101,MQS87-7-130(大),8204,8718,销售订单,2200007,2300009,1860,,8978,0,是,,张潇峰,国际事业部,2026/3/13,3,ZP14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100007808,TECO CNF  DLV  PRC  BCRQ GMPS MANC SETC,9100009,450,450,10022948,10,2026/3/2,2026/3/5,MQS87-7-130,,没有绿色管芯，预计3/11到,暂无,2026/3/12,已完成,,0,关单,没有绿色管芯,缺辅材,210000780822101,MQS87-7-130(大),8204,8718,销售订单,2200007,2300009,1860,,8978,10,否,缺辅材,张潇峰,国际事业部,2026/3/13,3,ZP14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100007809,TECO CNF  DLV  PRC  BCRQ GMPS MANC SETC,9100009,630,630,10022950,10,2026/3/2,2026/3/5,MQS87-7-130,,没有绿色管芯，预计3/11到,暂无,2026/3/12,已完成,,0,关单,没有绿色管芯,缺辅材,210000780922101,MQS87-7-130(大),8204,8718,销售订单,2200007,2300009,1860,,8978,10,否,缺辅材,张潇峰,国际事业部,2026/3/13,3,ZP14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100007810,TECO CNF  DLV  PRC  BCRQ GMPS MANC SETC,9100010,525,525,10022950,20,2026/3/2,2026/3/5,MQS87-7-150,,没有绿色管芯，预计3/11到,暂无,2026/3/12,已完成,,0,关单,没有绿色管芯,缺辅材,210000781022101,MQS87-7-150(大),276,276,销售订单,2200008,2300010,8820,,2818,10,否,缺辅材,张潇峰,国际事业部,2026/3/13,3,ZP14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100007811,TECO CNF  DLV  PRC  BCRQ GMPS MANC SETC,9100184,1500,1500,10022950,30,2026/3/2,2026/3/5,MQS87-7-180,,缺膜，预计3/12到,2026/3/13,2026/3/13,已完成,,0,关单,没膜，没有绿色管芯,缺膜,210000781122101,MQS87-7-180(大),26412,25821,销售订单,2200123,2300184,4290,,25821,11,否,缺膜,俞桢桢,计划,2026/3/14,3,ZP14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100007812,TECO CNF  DLV  PRC  BCRQ GMPS MANC SETC,9100233,900,900,10022952,10,2026/3/2,2026/3/5,NC90-9-150-G,,没有定制套袋，预计3/10左右到,2026/3/6,2026/3/6,已完成,,0,关单,没有定制套袋,缺辅材,210000781222101,NTE90-9-150(大),143100,125624,销售订单,2210386,2300227,13680,,144918,4,否,缺辅材,张潇峰,国际事业部,2026/3/7,3,ZP14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100007813,TECO CNF  DLV  PRC  BCRQ GMPS MANC SETC,9110348,900,900,10022952,20,2026/3/6,2026/3/6,NW90-7-175U9,,没有定制套袋，预计3/10左右到,2026/3/6,2026/3/6,已完成,,0,关单,没有定制套袋,缺辅材,210000781322101,NW90-7-175U9(大),,,销售订单,2210242,2310348,1365,,14811,0,是,,张潇峰,国际事业部,2026/3/7,3,ZP14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100007814,TECO CNF  DLV  PRC  BCRQ GMPS MANC SETC,9100233,2025,2025,10022953,10,2026/3/2,2026/3/5,NC90-9-150-G,,没有定制套袋，预计3/10左右到,2026/3/10,2026/3/10,已完成,,0,关单,没有定制套袋,缺辅材,210000781422101,NTE90-9-150(大),143100,125624,销售订单,2210386,2300227,13680,,144918,8,否,缺辅材,张潇峰,国际事业部,2026/3/11,3,ZP14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100007815,TECO CNF  DLV  PRC  BCRQ GMPS MANC SETC,9110348,2160,2160,10022953,20,2026/3/2,2026/3/2,NW90-7-175U9,,没有纸箱，预计3/7到,2026/3/10,2026/3/10,已完成,,0,关单,没有纸箱 ,缺辅材,210000781522101,NW90-7-175U9(大),,,销售订单,2210242,2310348,1365,,14811,8,否,缺辅材,张潇峰,国际事业部,2026/3/11,3,ZP14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100007816,TECO CNF  DLV  PRC  BCRQ GMPS MANC SETC,9100007,300,300,10022955,40,2026/3/2,2026/3/5,LAND90-7-150,,,2026/3/4,2026/3/4,已完成,,0,关单,,,210000781622101,LAND90-7-150(大),7365,8107,销售订单,2200006,,,,8160,2,是,,,,2026/3/5,3,ZP14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100007817,TECO CNF  DLV  PRC  BCRQ GMPS MANC SETC,9100009,1200,1200,10022955,30,2026/3/2,2026/3/5,MQS87-7-130,,,2026/3/4,2026/3/4,已完成,,0,关单,,,210000781722101,MQS87-7-130(大),8204,8718,销售订单,2200007,2300009,1860,,8978,2,是,,,,2026/3/5,3,ZP14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100007818,TECO CNF  DLV  PRC  BCRQ GMPS MANC SETC,9110348,450,450,10022955,20,2026/3/2,2026/3/2,NW90-7-175U9,,,2026/3/4,2026/3/4,已完成,,0,关单,,,210000781822101,NW90-7-175U9(大),,,销售订单,2210242,2310348,1365,,14811,2,是,,,,2026/3/5,3,ZP14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100007820,TECO CNF  DLV  PRC  BCRQ GMPS MANC SETC,9100227,450,450,10022951,20,2026/3/2,2026/3/5,NC90-9-150,,,2026/3/4,2026/3/4,已完成,,0,关单,,,210000782022101,NTE90-9-150(大),143100,125624,销售订单,2210386,2300227,13680,,144918,2,是,,,,2026/3/5,3,ZP14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100007821,TECO CNF  DLV  PRC  BCRQ GMPS MANC SETC,9100229,450,450,10022951,10,2026/3/2,2026/3/5,NC90-9-175,,,2026/3/4,2026/3/4,已完成,,0,关单,,,210000782122101,NTE90-9-175(大),62636,22061,销售订单,2210415,2300229,3195,,95752,2,是,,,,2026/3/5,3,ZP14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100007822,TECO CNF  DLV  PRC  BCRQ GMPS MANC SETC*,2360842,810,810,,0,2026/3/2,2026/3/5,库卡TPU-X75(NC90-9-150G),,,2026/3/4,2026/3/4,已完成,,0,关单,,,210000782222101,NTE90-9-150(大),143100,125624,品牌白包备货,2210386,2300227,13680,,144918,2,是,,,,2026/3/5,3,ZP14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100007823,TECO CNF  DLV  PRC  BCRQ GMPS MANC SETC*,2360842,750,750,,0,2026/3/2,2026/3/5,库卡TPU-X75(NC90-9-150G),,,2026/3/4,2026/3/4,已完成,,0,关单,,,210000782322101,NTE90-9-150(大),143100,125624,品牌白包备货,2210386,2300227,13680,,144918,2,是,,,,2026/3/5,3,ZP14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100007824,TECO CNF  DLV  PRC  BCRQ GMPS MANC SETC*,2360843,750,750,,0,2026/3/2,2026/3/5,库卡TPU-X85(NC90-9-175G),,,2026/3/4,2026/3/4,已完成,,0,关单,,,210000782422101,NTE90-9-175(大),62636,22061,品牌白包备货,2210415,2300229,3195,,95752,2,是,,,,2026/3/5,3,ZP14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100007831,TECO CNF  DLV  PRC  BCRQ GMPS MANC SETC,2300227,10000,10423,,0,2026/3/2,2026/3/5,NC90-9-150,,,2026/3/10,2026/3/11,已完成,,0,关单,测试用,,210000783122101,NTE90-9-150(大),143100,125624,备货订单,2210386,2300227,13680,,144918,9,否,备货,无,无,2026/3/12,3,ZP14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
